id,created_at,campaign_var_1,campaign_var_2,products_purchased,signup_date,user_activity_var_1,user_activity_var_2,user_activity_var_3,user_activity_var_4,user_activity_var_5,user_activity_var_6,user_activity_var_7,user_activity_var_8,user_activity_var_9,user_activity_var_10,user_activity_var_11,user_activity_var_12,buy
31100,10-11-2021,3,5,2,,0,0,0,0,0,1,1,0,0,0,0,0,0
31101,10-11-2021,2,4,3,09-09-2021,0,0,0,1,0,1,0,0,1,0,1,0,1
31102,10-11-2021,8,5,,10-08-2020,1,1,0,1,0,0,0,0,0,0,0,0,1
31103,10-11-2021,6,6,,,0,0,1,0,1,0,1,0,0,0,0,0,0
31104,10-11-2021,9,11,,17-10-2020,0,0,1,0,0,0,0,0,0,0,0,0,0
31105,10-11-2021,13,7,1,12-03-2021,0,0,0,0,0,2,0,0,0,0,0,0,0
31106,10-11-2021,3,8,,,1,0,0,0,0,0,0,0,0,0,0,0,0
31107,10-11-2021,3,6,2,04-04-2019,1,0,0,0,0,0,0,0,0,0,0,0,0
31108,10-11-2021,11,9,,,0,0,0,0,0,0,1,0,0,0,1,0,0
31109,10-11-2021,5,2,,,1,0,0,0,1,1,0,0,0,0,0,0,0
31110,10-11-2021,4,3,,,1,0,0,0,0,0,1,0,0,0,0,0,0
31111,10-11-2021,4,8,2,04-08-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
31112,10-11-2021,7,8,4,12-06-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
31113,10-11-2021,3,4,2,,0,0,0,0,0,0,0,1,0,0,0,0,0
31114,10-11-2021,1,2,2,27-02-2022,0,0,0,0,0,0,1,1,0,0,0,0,0
31115,10-11-2021,4,3,,31-05-2018,0,0,0,0,0,0,1,0,0,0,0,0,0
31116,10-11-2021,14,10,,,0,0,1,0,0,1,1,0,0,0,0,0,0
31117,10-11-2021,2,3,1,02-02-2021,1,0,0,0,0,0,1,1,0,0,1,0,0
31118,10-11-2021,12,10,,13-02-2022,0,0,0,0,1,0,1,0,0,0,0,0,0
31119,10-11-2021,3,5,,,1,0,0,0,0,1,0,0,0,0,0,0,0
31120,10-11-2021,5,8,,,0,0,0,0,0,1,0,1,0,0,1,0,0
31121,10-11-2021,7,6,,18-07-2021,1,0,0,0,0,1,0,0,1,0,1,0,1
31122,10-11-2021,2,8,3,25-10-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
31123,10-11-2021,8,11,,08-02-2022,0,0,0,0,0,1,0,0,0,0,0,0,0
31124,10-11-2021,11,12,,,1,0,1,0,0,0,0,1,0,0,0,0,0
31125,10-11-2021,8,6,1,21-09-2020,0,0,0,0,1,1,0,1,0,0,0,0,0
31126,10-11-2021,10,10,,,0,0,0,0,0,1,0,1,0,0,0,0,0
31127,10-11-2021,4,4,,,0,0,0,0,0,0,1,0,0,0,0,0,0
31128,10-11-2021,6,12,,,0,0,0,0,0,1,0,0,0,0,0,0,0
31129,10-11-2021,3,6,,11-03-2022,1,0,0,1,0,0,0,0,1,0,0,0,1
31130,10-11-2021,8,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0
31131,10-11-2021,8,10,,,0,0,1,0,0,1,0,0,0,0,0,0,0
31132,10-11-2021,15,14,,19-10-2019,1,0,0,0,0,1,0,0,0,0,1,0,0
31133,10-11-2021,15,12,3,,1,0,0,0,0,0,0,0,0,0,1,0,0
31134,10-11-2021,7,11,,,0,0,0,0,0,1,0,1,0,0,0,0,0
31135,10-11-2021,6,5,,15-12-2019,0,0,0,0,0,1,0,0,0,0,0,0,0
31136,10-11-2021,6,9,2,,0,0,0,0,0,1,0,0,0,0,0,0,0
31137,10-11-2021,4,3,,15-06-2021,1,0,1,0,0,0,0,0,0,0,1,0,0
31138,10-11-2021,13,8,2,29-11-2018,1,0,0,0,0,1,0,1,0,0,0,0,0
31139,10-11-2021,7,8,,,0,0,0,0,0,1,1,1,0,0,0,0,0
31140,10-11-2021,8,10,,,0,0,0,0,0,1,0,1,0,0,0,0,0
31141,10-11-2021,7,6,,,0,0,0,0,1,0,1,0,0,0,1,0,0
31142,10-11-2021,3,6,,,0,0,0,0,0,1,0,1,0,0,1,0,0
31143,10-11-2021,3,3,3,06-03-2022,1,0,0,0,0,0,1,1,0,0,1,0,0
31144,10-11-2021,2,2,1,10-11-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
31145,10-11-2021,7,10,,,0,0,1,0,0,1,1,1,0,0,1,0,0
31146,10-11-2021,4,7,2,02-12-2020,0,0,0,0,0,1,1,0,0,0,1,0,0
31147,10-11-2021,1,3,,,0,0,0,0,0,1,1,1,0,0,0,0,0
31148,10-11-2021,5,4,,,0,0,0,0,0,1,0,0,0,0,0,0,0
31149,10-11-2021,6,7,,02-05-2019,0,0,0,0,0,1,1,0,0,0,0,0,0
31150,10-11-2021,7,2,2,21-03-2021,0,0,0,0,1,0,0,0,0,0,0,0,0
31151,10-11-2021,14,10,2,08-01-2021,0,0,0,0,1,1,0,0,0,0,1,0,0
31152,10-11-2021,6,7,2,05-12-2017,1,0,1,0,1,0,1,0,0,0,0,0,0
31153,10-11-2021,13,7,2,08-05-2021,0,0,0,0,0,2,0,0,0,0,1,0,0
31154,10-11-2021,9,9,2,27-04-2020,0,0,0,0,0,0,1,0,0,0,0,0,0
31155,10-11-2021,9,9,,,0,0,0,0,0,1,0,0,0,0,0,0,0
31156,10-11-2021,4,6,2,,0,0,0,0,0,1,0,0,0,0,1,0,0
31157,10-11-2021,3,6,2,24-10-2021,0,0,0,0,0,1,1,0,0,0,1,0,0
31158,10-11-2021,3,3,2,01-09-2020,1,0,0,0,0,1,1,0,0,0,0,0,0
31159,10-11-2021,4,7,2,10-07-2018,1,0,0,0,0,1,0,0,0,0,0,0,0
31160,10-11-2021,10,7,,15-08-2020,0,0,0,0,0,1,0,0,0,0,0,0,0
31161,10-11-2021,9,7,1,09-07-2019,1,0,0,0,0,0,1,0,0,0,1,0,0
31162,10-11-2021,5,6,,,1,0,0,0,1,1,1,0,0,0,0,0,0
31163,11-11-2021,5,7,,13-03-2021,1,0,0,0,0,0,0,0,0,0,0,0,0
31164,11-11-2021,3,6,2,16-07-2020,1,0,0,0,0,0,0,0,0,0,0,0,0
31165,11-11-2021,3,8,1,04-02-2020,1,0,0,0,0,0,0,0,0,0,0,0,0
31166,11-11-2021,9,10,,20-11-2019,0,0,0,0,0,0,0,0,0,0,1,0,0
31167,11-11-2021,14,6,,07-02-2022,1,0,0,0,1,1,0,0,0,0,1,0,0
31168,11-11-2021,1,5,,,0,0,0,0,0,0,0,1,0,0,1,0,0
31169,11-11-2021,9,9,,30-08-2020,0,0,0,0,0,0,1,0,0,0,1,0,0
31170,11-11-2021,4,9,,,0,0,0,0,0,0,1,0,0,0,0,0,0
31171,11-11-2021,11,5,4,24-02-2019,1,0,0,0,0,0,0,0,0,0,0,0,0
31172,11-11-2021,10,5,,23-03-2019,1,0,0,0,0,1,0,0,0,0,0,0,0
31173,11-11-2021,12,7,,,1,0,0,0,1,0,0,1,0,0,0,0,0
31174,11-11-2021,9,6,,27-03-2022,0,0,0,0,0,0,0,0,0,0,0,0,0
31175,11-11-2021,12,7,,18-11-2021,0,0,0,0,0,0,0,0,0,0,1,0,0
31176,11-11-2021,4,7,2,05-11-2019,0,0,0,0,0,0,1,1,0,0,0,0,0
31177,11-11-2021,4,9,,,0,0,0,0,0,1,0,1,0,0,0,0,0
31178,11-11-2021,12,9,1,15-09-2021,1,0,0,0,0,1,1,0,0,0,0,0,0
31179,11-11-2021,2,6,,,0,0,0,0,0,0,1,1,0,0,0,0,0
31180,11-11-2021,10,11,,,1,0,0,0,0,0,0,0,0,0,0,0,0
31181,11-11-2021,5,7,,,0,0,0,0,0,0,0,1,0,0,1,0,0
31182,11-11-2021,5,8,3,09-01-2020,0,0,0,0,0,1,1,0,0,0,0,0,0
31183,11-11-2021,5,5,2,14-01-2021,0,0,0,0,0,1,2,0,0,0,0,0,0
31184,11-11-2021,4,12,,,0,0,0,0,0,0,1,0,0,0,1,0,0
31185,11-11-2021,13,8,,,0,0,0,0,0,0,1,1,0,0,1,0,0
31186,11-11-2021,7,4,2,30-09-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
31187,11-11-2021,3,3,,,1,0,0,0,1,0,0,1,0,0,0,0,0
31188,11-11-2021,2,3,3,18-07-2019,1,0,0,0,0,0,0,0,0,0,0,0,0
31189,11-11-2021,8,6,,14-08-2020,0,0,0,0,1,1,1,0,0,0,0,0,0
31190,11-11-2021,2,6,,,1,0,0,0,0,0,1,1,0,0,0,0,0
31191,11-11-2021,7,6,,30-03-2020,1,0,0,0,1,0,0,0,0,0,0,0,1
31192,11-11-2021,9,4,,,0,0,0,0,0,1,0,0,0,0,0,0,0
31193,11-11-2021,8,6,,23-09-2021,0,0,0,0,0,0,0,0,0,0,0,0,0
31194,11-11-2021,11,12,,,0,0,0,0,0,0,0,1,0,0,0,0,0
31195,11-11-2021,14,7,,,1,0,0,0,0,0,1,0,0,0,0,0,0
31196,11-11-2021,14,9,,,0,0,0,0,0,1,1,0,0,0,0,0,0
31197,11-11-2021,2,2,3,,0,0,0,0,0,1,1,0,0,0,0,0,0
31198,11-11-2021,8,8,,,0,0,0,0,0,1,1,0,0,0,0,0,0
31199,11-11-2021,5,7,,,0,0,0,0,1,0,0,0,0,0,0,0,0
31200,11-11-2021,5,6,3,27-04-2021,1,0,0,0,0,1,0,0,0,0,0,0,0
31201,11-11-2021,1,3,2,09-05-2020,1,0,1,0,0,0,1,0,0,0,0,0,0
31202,11-11-2021,9,9,,13-11-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
31203,11-11-2021,13,10,,,0,0,0,0,0,1,0,0,0,0,0,0,0
31204,11-11-2021,8,6,2,03-05-2021,1,0,0,0,0,0,0,0,0,0,0,0,0
31205,11-11-2021,12,10,1,27-03-2022,0,0,0,0,0,1,0,0,0,0,0,0,0
31206,11-11-2021,4,7,2,30-12-2021,1,0,1,0,1,0,1,0,0,0,0,0,0
31207,11-11-2021,10,7,1,18-10-2017,0,0,1,0,0,1,0,0,0,0,0,0,0
31208,11-11-2021,4,8,2,15-12-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
31209,11-11-2021,9,8,,27-08-2020,1,0,0,0,0,1,0,0,0,0,1,0,0
31210,11-11-2021,3,4,3,15-09-2021,0,0,0,0,0,1,1,1,0,0,1,0,0
31211,11-11-2021,4,8,1,15-06-2021,0,0,0,0,0,0,0,0,0,0,0,0,0
31212,11-11-2021,5,6,,30-09-2019,0,0,0,0,0,1,0,0,0,0,0,0,0
31213,11-11-2021,4,5,2,,0,0,0,0,0,0,1,0,0,0,0,0,0
31214,11-11-2021,6,8,3,10-08-2021,0,0,0,0,0,1,1,1,0,0,0,0,0
31215,11-11-2021,12,5,,,1,0,1,0,1,0,0,0,0,0,0,0,0
31216,11-11-2021,8,10,,,0,0,0,0,0,1,0,1,0,0,1,0,0
31217,11-11-2021,14,7,,,1,0,0,0,1,0,0,0,0,0,1,0,0
31218,11-11-2021,8,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
31219,11-11-2021,6,7,,,0,0,1,0,0,1,0,0,0,0,0,0,0
31220,11-11-2021,10,5,1,,1,0,0,0,0,0,0,0,0,0,0,0,0
31221,11-11-2021,3,9,2,03-12-2019,0,0,1,0,0,0,1,0,0,0,0,0,0
31222,11-11-2021,9,8,3,,0,0,0,0,0,2,0,0,0,0,0,0,0
31223,11-11-2021,5,5,,07-11-2020,1,0,0,0,0,0,1,0,0,0,0,0,0
31224,11-11-2021,8,8,,,0,0,0,0,0,1,0,0,0,0,1,0,0
31225,11-11-2021,2,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
31226,11-11-2021,1,3,,04-09-2021,0,0,1,0,0,1,0,0,0,0,0,0,0
31227,11-11-2021,4,6,2,15-07-2021,0,0,0,0,1,0,0,0,0,0,0,0,0
31228,11-11-2021,13,8,,27-08-2021,0,0,0,0,0,0,0,1,0,0,0,0,0
31229,11-11-2021,4,5,2,05-12-2020,1,0,0,0,0,1,0,0,0,0,0,0,0
31230,11-11-2021,8,7,,,0,0,0,0,0,0,0,1,0,0,1,0,0
31231,11-11-2021,6,9,2,04-09-2019,0,0,0,0,0,0,1,0,0,0,0,0,0
31232,11-11-2021,12,9,,,1,0,0,0,0,0,0,0,0,0,0,0,0
31233,11-11-2021,7,8,,10-11-2021,0,0,0,1,0,1,0,0,0,0,1,0,1
31234,11-11-2021,6,7,1,,0,0,0,0,0,0,0,0,0,0,1,0,0
31235,11-11-2021,12,11,3,,1,0,0,0,0,1,0,0,0,0,0,0,0
31236,11-11-2021,8,6,,13-01-2022,0,0,0,0,0,1,0,0,0,0,0,0,0
31237,11-11-2021,6,5,3,19-10-2018,1,0,0,0,0,0,0,0,0,0,0,0,0
31238,11-11-2021,3,3,1,29-08-2017,0,0,0,0,1,1,0,0,1,0,1,0,1
31239,11-11-2021,9,4,,18-10-2020,1,0,0,0,1,0,0,0,0,0,0,0,0
31240,11-11-2021,9,2,3,27-02-2021,1,0,0,0,0,0,0,0,0,0,0,0,0
31241,11-11-2021,5,9,,,1,0,0,0,0,0,0,0,0,0,1,0,0
31242,11-11-2021,6,8,3,03-08-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
31243,11-11-2021,8,7,,,0,0,0,0,0,0,0,1,0,0,0,0,0
31244,11-11-2021,2,4,,03-04-2021,0,0,0,0,0,0,1,0,0,0,0,0,0
31245,11-11-2021,9,6,,15-11-2019,0,0,0,0,0,1,0,0,0,0,1,0,0
31246,11-11-2021,2,4,,05-10-2021,0,0,1,0,0,0,0,0,0,0,0,0,0
31247,11-11-2021,10,5,,,1,0,0,0,1,0,0,0,0,0,0,0,0
31248,11-11-2021,4,8,,03-12-2021,0,0,0,0,0,0,1,0,0,0,0,0,0
31249,11-11-2021,4,7,,,1,0,0,0,0,1,0,0,0,0,0,0,0
31250,11-11-2021,2,5,,05-06-2021,0,0,0,0,0,1,0,1,0,0,1,0,0
31251,11-11-2021,10,7,,15-06-2021,1,0,0,0,0,0,1,0,0,0,0,0,0
31252,11-11-2021,9,7,,,1,0,0,0,0,1,0,0,0,0,0,0,0
31253,11-11-2021,5,8,2,,1,0,0,0,0,0,0,0,0,0,1,0,0
31254,11-11-2021,9,9,4,,1,0,0,0,0,0,0,0,0,0,0,0,0
31255,11-11-2021,11,8,,,0,0,0,0,0,1,0,0,0,0,0,0,0
31256,11-11-2021,8,10,,05-02-2019,0,0,0,0,0,0,0,0,0,0,0,0,0
31257,11-11-2021,6,10,1,14-10-2020,0,0,1,0,0,1,0,0,0,0,0,0,0
31258,11-11-2021,2,4,4,02-06-2020,1,0,0,0,1,0,0,0,0,0,0,0,0
31259,11-11-2021,2,5,,21-01-2022,0,0,0,0,1,1,0,0,0,0,0,0,0
31260,11-11-2021,14,10,,,0,0,0,0,1,1,0,0,0,0,0,0,0
31261,11-11-2021,5,7,2,25-04-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
31262,11-11-2021,5,7,,,1,0,0,0,1,1,0,0,0,0,1,0,0
31263,11-11-2021,4,4,,,1,0,1,0,0,0,1,0,0,0,0,0,0
31264,11-11-2021,14,10,,,1,0,0,0,1,0,0,0,0,0,0,0,0
31265,11-11-2021,1,5,,,1,0,0,0,0,1,0,1,0,0,0,0,0
31266,11-11-2021,15,12,,,0,0,0,0,0,1,0,0,0,0,0,0,0
31267,11-11-2021,7,5,1,15-05-2019,0,0,0,0,0,0,1,0,0,0,0,0,0
31268,11-11-2021,5,7,,,0,0,0,0,0,1,1,0,0,0,0,0,0
31269,11-11-2021,6,4,,14-07-2020,1,0,0,0,0,0,1,1,0,0,0,0,0
31270,11-11-2021,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0
31271,11-11-2021,10,6,,,1,0,0,0,0,0,0,0,0,0,1,0,0
31272,11-11-2021,5,9,3,24-01-2020,1,0,0,0,0,0,0,0,0,0,0,0,0
31273,11-11-2021,4,2,3,04-11-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
31274,11-11-2021,7,8,,,1,0,0,0,0,1,0,1,0,0,0,0,0
31275,11-11-2021,13,7,3,14-11-2020,1,0,0,0,0,0,1,0,0,0,0,0,0
31276,11-11-2021,4,7,4,06-04-2018,1,0,0,0,0,0,0,0,0,0,0,0,0
31277,11-11-2021,5,6,,,1,0,0,0,0,1,0,0,0,0,1,0,0
31278,11-11-2021,11,7,,,0,0,0,0,1,0,1,0,0,0,0,0,0
31279,11-11-2021,5,5,,,0,0,0,0,0,1,0,0,0,0,0,0,0
31280,11-11-2021,9,7,,06-03-2021,1,0,0,0,0,1,0,0,0,0,0,0,0
31281,11-11-2021,4,5,,,1,0,0,0,0,0,0,0,0,0,0,0,0
31282,11-11-2021,7,7,,09-05-2021,0,0,0,0,0,1,0,1,0,0,0,0,0
31283,11-11-2021,10,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0
31284,11-11-2021,9,9,2,15-02-2021,0,0,0,0,1,1,1,0,0,0,0,0,0
31285,11-11-2021,13,10,3,01-08-2019,1,0,1,0,0,0,0,0,0,0,0,0,0
31286,11-11-2021,3,8,,,0,0,0,0,1,1,1,1,0,0,0,0,0
31287,11-11-2021,5,13,2,,1,0,0,0,0,0,0,1,0,0,0,0,0
31288,11-11-2021,8,10,,,0,0,0,0,0,1,0,1,0,0,0,0,0
31289,11-11-2021,10,7,3,08-05-2020,0,0,0,0,0,2,0,0,0,0,0,0,0
31290,11-11-2021,10,6,3,05-12-2017,0,0,0,0,0,2,1,0,0,0,0,0,0
31291,11-11-2021,8,10,2,,0,0,0,0,0,0,1,0,0,0,1,0,0
31292,11-11-2021,8,7,,,1,0,0,0,0,0,0,1,0,0,0,0,0
31293,11-11-2021,1,3,3,24-04-2020,0,0,0,0,0,1,0,0,0,0,1,0,0
31294,11-11-2021,4,7,,,1,0,1,0,0,0,0,0,0,0,1,0,0
31295,11-11-2021,14,10,,02-10-2021,0,0,0,1,0,1,0,0,0,0,0,0,1
31296,11-11-2021,7,8,3,01-01-2019,1,0,0,0,0,0,0,0,0,0,0,0,0
31297,11-11-2021,5,4,3,,0,0,0,0,0,0,0,0,0,0,0,0,0
31298,11-11-2021,13,8,,07-11-2020,1,0,0,0,0,1,0,1,0,0,0,0,0
31299,11-11-2021,11,11,,08-11-2020,0,0,0,0,1,1,1,0,0,0,0,0,0
31300,11-11-2021,15,11,,27-05-2019,1,0,0,0,0,0,0,0,1,0,1,0,1
31301,11-11-2021,9,8,2,30-10-2020,1,0,0,0,0,1,0,0,0,0,0,0,0
31302,11-11-2021,14,8,,,1,0,0,0,0,1,0,0,0,0,0,0,0
31303,11-11-2021,9,8,,,0,0,0,0,0,0,1,1,0,0,1,0,0
31304,11-11-2021,5,8,,,0,0,1,0,0,0,1,0,0,0,0,0,0
31305,11-11-2021,3,7,2,02-10-2021,0,0,0,0,0,0,0,0,0,0,0,0,0
31306,11-11-2021,4,4,,,0,0,0,0,0,1,1,0,0,0,0,0,0
31307,11-11-2021,13,11,,,1,0,0,0,0,0,0,0,0,0,0,0,0
31308,12-11-2021,8,9,,02-04-2021,0,0,0,0,0,1,1,0,0,0,0,0,0
31309,12-11-2021,10,8,,,0,0,0,0,1,0,1,0,0,0,0,0,0
31310,12-11-2021,3,2,,,0,0,0,0,0,0,0,0,0,0,1,0,0
31311,12-11-2021,9,8,,,0,0,0,0,0,0,0,0,0,0,1,0,0
31312,12-11-2021,9,9,2,10-03-2021,0,0,0,0,0,0,1,0,0,0,0,0,0
31313,12-11-2021,8,11,,,0,0,1,0,0,0,1,0,0,0,0,0,0
31314,12-11-2021,11,10,,30-09-2018,1,0,0,0,0,1,0,0,0,0,1,0,0
31315,12-11-2021,3,1,3,30-06-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
31316,12-11-2021,3,3,,25-06-2020,0,0,0,0,0,0,1,0,0,0,0,0,0
31317,12-11-2021,7,9,2,12-02-2021,0,0,1,0,0,1,0,0,0,0,0,0,0
31318,12-11-2021,10,7,,,1,0,0,0,1,0,1,0,0,0,0,0,0
31319,12-11-2021,4,4,1,20-10-2020,1,0,0,0,0,1,0,0,0,0,0,0,0
31320,12-11-2021,8,5,2,20-10-2020,1,0,0,0,0,0,0,1,0,0,0,0,0
31321,12-11-2021,4,5,,,0,0,0,0,1,0,0,0,0,0,0,0,0
31322,12-11-2021,6,5,,,1,0,0,0,1,1,0,0,0,0,1,0,0
31323,12-11-2021,7,9,,,0,0,1,0,0,0,0,1,0,0,1,0,0
31324,12-11-2021,3,11,3,01-11-2020,0,0,0,0,0,0,1,0,0,0,0,0,0
31325,12-11-2021,3,5,,,0,0,1,0,0,1,0,0,0,0,0,0,0
31326,12-11-2021,6,7,,09-09-2021,1,0,0,0,0,0,0,0,0,0,0,0,0
31327,12-11-2021,7,6,,,0,0,0,0,0,0,1,0,0,0,0,0,0
31328,12-11-2021,9,7,,11-09-2020,0,1,0,1,1,1,0,0,0,0,0,0,1
31329,12-11-2021,4,7,,,0,0,0,0,0,1,0,0,0,0,0,0,0
31330,12-11-2021,7,4,,01-08-2021,1,0,0,0,0,1,0,0,0,0,0,0,0
31331,12-11-2021,5,6,,,1,0,0,0,1,1,0,0,0,0,0,0,0
31332,12-11-2021,4,4,2,,1,0,0,0,0,0,1,0,0,0,0,0,0
31333,12-11-2021,11,6,,,0,0,0,0,0,1,0,0,0,0,0,0,0
31334,12-11-2021,3,8,3,02-12-2019,0,0,0,0,0,0,1,0,0,0,0,0,0
31335,12-11-2021,8,5,2,,0,0,0,0,0,2,0,0,0,0,0,0,0
31336,12-11-2021,6,12,,,1,0,0,0,0,1,0,0,0,0,1,0,0
31337,12-11-2021,14,5,2,30-06-2020,1,0,0,0,0,1,1,0,0,0,0,0,0
31338,12-11-2021,12,12,1,14-02-2022,1,0,0,0,0,0,1,0,0,0,0,0,0
31339,12-11-2021,3,8,2,,1,0,0,0,0,1,0,1,0,0,0,0,0
31340,12-11-2021,8,7,,,1,0,0,0,0,0,1,0,0,0,0,0,0
31341,12-11-2021,13,7,,,0,0,0,0,0,0,0,1,0,0,0,0,0
31342,12-11-2021,5,11,1,,1,0,0,0,0,0,0,0,0,0,1,0,0
31343,12-11-2021,8,8,3,03-04-2020,1,0,1,0,0,0,1,0,0,0,0,0,0
31344,12-11-2021,14,9,,16-12-2020,0,0,0,0,0,0,1,0,0,0,1,0,0
31345,12-11-2021,4,8,,,0,0,0,0,0,1,1,0,0,0,0,0,0
31346,12-11-2021,4,4,,12-12-2020,1,0,0,0,0,1,1,0,0,0,0,0,0
31347,12-11-2021,9,6,,,1,0,0,0,0,0,0,0,0,0,0,0,0
31348,12-11-2021,11,8,,23-06-2018,0,0,0,0,0,0,0,0,0,0,1,0,0
31349,12-11-2021,5,7,,,0,0,0,0,0,1,0,1,0,0,0,0,0
31350,12-11-2021,9,4,,24-07-2020,1,0,0,0,0,0,0,0,0,0,0,0,0
31351,12-11-2021,4,5,1,25-03-2021,0,0,0,0,0,0,0,1,0,0,0,0,0
31352,12-11-2021,10,12,,22-07-2020,0,0,1,0,0,0,1,0,0,0,0,0,0
31353,12-11-2021,6,6,,24-12-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
31354,12-11-2021,3,10,2,05-11-2020,0,0,1,0,0,0,1,0,0,0,0,0,0
31355,12-11-2021,6,7,1,21-07-2020,1,0,0,0,0,1,0,0,0,0,0,0,0
31356,12-11-2021,5,6,2,12-11-2020,0,0,0,0,0,0,0,1,0,0,0,0,0
31357,12-11-2021,8,6,,,1,0,1,0,0,0,1,0,0,0,0,0,0
31358,12-11-2021,10,7,1,,0,0,0,0,0,1,0,0,0,0,0,0,0
31359,12-11-2021,6,6,2,29-12-2021,0,0,0,0,0,1,1,0,0,0,1,0,0
31360,12-11-2021,3,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0
31361,12-11-2021,7,8,,29-05-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
31362,12-11-2021,7,8,,01-03-2022,0,0,0,0,0,1,1,0,0,0,0,0,0
31363,12-11-2021,6,5,4,,1,0,1,0,0,0,0,1,0,0,0,0,0
31364,12-11-2021,1,1,1,03-08-2021,0,0,0,0,0,2,1,0,0,0,0,0,0
31365,12-11-2021,4,6,,,1,0,0,0,0,0,0,0,0,0,0,0,0
31366,12-11-2021,2,4,2,,0,0,0,0,1,0,1,0,0,0,0,0,0
31367,12-11-2021,8,12,,24-09-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
31368,12-11-2021,10,11,3,,1,0,0,0,1,0,0,0,0,0,0,0,0
31369,12-11-2021,2,3,1,17-09-2020,0,0,0,0,0,1,1,0,0,0,0,0,0
31370,12-11-2021,8,9,2,,1,0,0,0,0,1,0,0,0,0,0,0,0
31371,12-11-2021,9,9,,,1,0,0,0,0,1,0,0,0,0,0,0,0
31372,12-11-2021,7,9,3,,0,0,0,0,0,0,0,1,0,0,1,0,0
31373,12-11-2021,11,6,,12-05-2021,1,0,0,0,0,0,1,0,0,0,0,0,0
31374,12-11-2021,4,6,1,01-12-2020,0,0,0,0,0,1,0,0,0,0,1,0,0
31375,12-11-2021,3,9,2,,0,0,0,0,0,0,1,0,0,0,0,0,0
31376,12-11-2021,13,10,3,29-11-2020,0,0,1,0,0,1,0,0,0,0,1,0,0
31377,12-11-2021,8,7,,12-05-2020,1,0,0,0,0,0,0,0,0,0,1,0,0
31378,12-11-2021,12,11,2,,1,0,0,0,0,0,0,0,0,0,1,0,0
31379,12-11-2021,5,5,1,09-01-2022,1,0,0,0,0,1,0,0,0,0,0,0,0
31380,12-11-2021,1,5,,21-11-2021,1,0,0,0,0,0,0,0,0,0,1,0,0
31381,12-11-2021,12,10,,12-03-2022,1,0,0,0,0,0,1,0,0,0,1,0,0
31382,12-11-2021,8,8,,21-10-2021,1,0,0,0,0,0,0,0,0,0,0,0,1
31383,12-11-2021,11,6,2,07-03-2022,1,0,1,0,0,0,1,0,0,0,0,0,0
31384,12-11-2021,8,9,,,1,0,0,0,0,2,0,0,0,0,0,0,0
31385,12-11-2021,3,1,1,29-01-2022,1,0,0,0,0,1,0,0,0,0,1,0,0
31386,12-11-2021,1,4,,,0,0,0,0,0,1,1,0,0,0,0,0,0
31387,12-11-2021,7,5,2,27-10-2021,1,0,0,0,1,0,0,0,0,0,1,0,0
31388,12-11-2021,13,6,2,29-09-2021,1,0,0,0,0,1,0,0,0,0,0,0,0
31389,12-11-2021,5,7,2,,0,0,0,0,1,1,0,0,0,0,0,0,0
31390,12-11-2021,11,9,1,12-06-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
31391,12-11-2021,10,6,,20-09-2021,0,0,0,0,0,1,1,1,0,0,0,0,0
31392,12-11-2021,7,5,,27-05-2021,0,0,0,0,0,0,0,1,0,0,1,0,0
31393,12-11-2021,4,3,2,08-05-2021,1,0,0,0,0,1,0,1,0,0,1,0,0
31394,12-11-2021,6,6,,,1,0,0,0,0,1,0,0,0,0,0,0,0
31395,12-11-2021,12,7,,12-07-2021,0,0,0,0,0,2,0,0,0,0,0,0,0
31396,12-11-2021,7,10,,23-11-2019,1,0,0,0,0,1,0,0,0,0,0,0,0
31397,12-11-2021,8,2,,07-03-2022,0,0,1,0,1,1,0,0,0,0,0,0,0
31398,12-11-2021,8,10,3,31-08-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
31399,12-11-2021,10,8,,,1,0,1,0,0,1,0,0,0,0,0,0,0
31400,12-11-2021,9,8,1,,1,0,0,0,0,0,0,0,0,0,0,0,0
31401,12-11-2021,1,5,,,1,0,0,0,0,0,0,1,0,0,0,0,0
31402,12-11-2021,7,4,,,1,0,0,0,0,0,0,0,0,0,1,0,0
